,commodity,commodity_subtype,node_in,node_out,resource_id,component_id,type,variable,time,weighted_value,time_weight,zone,weighted_value_flow,value
14,Electricity,flow,SE_Ethanol_Multiproduct_Upgrade_transforms,elec_SE,SE_Ethanol_Multiproduct_Upgrade,SE_Ethanol_Multiproduct_Upgrade_elec_production_edge,EthanolUpgrade,flow,504,956108.4480000001,,SE,956108.4480000001,
15,Electricity,flow,SE_OCGT-H2_transforms,elec_SE,SE_OCGT-H2,SE_OCGT-H2_elec_edge,ThermalPower{Hydrogen},flow,504,0.0,,SE,0.0,
16,Electricity,flow,SE_Solvent_DAC_transforms,elec_SE,SE_Solvent_DAC,SE_Solvent_DAC_elec_edge,NaturalGasDAC,flow,504,0.0,,SE,0.0,
17,Electricity,flow,SE_conventional_hydroelectric_1_storage,elec_SE,SE_conventional_hydroelectric_1,SE_conventional_hydroelectric_1_discharge_edge,HydroRes,flow,504,23808084.789981894,,SE,23808084.789981894,
18,Electricity,flow,SE_landbasedwind_class4_moderate_70_1_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_1_edge,VRE,flow,504,0.0,,SE,0.0,
19,Electricity,flow,SE_landbasedwind_class4_moderate_70_2_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_2_edge,VRE,flow,504,0.0,,SE,0.0,
20,Electricity,flow,SE_landbasedwind_class4_moderate_70_3_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_3_edge,VRE,flow,504,165488022.5060763,,SE,165488022.5060763,
21,Electricity,flow,SE_landbasedwind_class4_moderate_70_4_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_4_edge,VRE,flow,504,249576041.27821803,,SE,249576041.27821803,
22,Electricity,flow,SE_landbasedwind_class4_moderate_70_5_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_5_edge,VRE,flow,504,0.0,,SE,0.0,
23,Electricity,flow,SE_landbasedwind_class4_moderate_70_6_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_6_edge,VRE,flow,504,79489960.02184407,,SE,79489960.02184407,
24,Electricity,flow,SE_landbasedwind_class4_moderate_70_7_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_7_edge,VRE,flow,504,0.0,,SE,0.0,
25,Electricity,flow,SE_landbasedwind_class4_moderate_70_8_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_8,SE_landbasedwind_class4_moderate_70_8_edge,VRE,flow,504,0.0,,SE,0.0,
26,Electricity,flow,SE_natural_gas_fired_combined_cycle_1_transforms,elec_SE,SE_natural_gas_fired_combined_cycle_1,SE_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},flow,504,34848946.340620086,,SE,34848946.340620086,
27,Electricity,flow,SE_natural_gas_fired_combined_cycle_2_transforms,elec_SE,SE_natural_gas_fired_combined_cycle_2,SE_natural_gas_fired_combined_cycle_2_elec_edge,ThermalPower{NaturalGas},flow,504,0.0,,SE,0.0,
28,Electricity,flow,SE_natural_gas_fired_combined_cycle_3_transforms,elec_SE,SE_natural_gas_fired_combined_cycle_3,SE_natural_gas_fired_combined_cycle_3_elec_edge,ThermalPower{NaturalGas},flow,504,88369658.12997982,,SE,88369658.12997982,
29,Electricity,flow,SE_natural_gas_fired_combined_cycle_4_transforms,elec_SE,SE_natural_gas_fired_combined_cycle_4,SE_natural_gas_fired_combined_cycle_4_elec_edge,ThermalPower{NaturalGas},flow,504,0.0,,SE,0.0,
30,Electricity,flow,SE_natural_gas_fired_combustion_turbine_1_transforms,elec_SE,SE_natural_gas_fired_combustion_turbine_1,SE_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},flow,504,75413.15397338489,,SE,75413.15397338489,
31,Electricity,flow,SE_natural_gas_fired_combustion_turbine_2_transforms,elec_SE,SE_natural_gas_fired_combustion_turbine_2,SE_natural_gas_fired_combustion_turbine_2_elec_edge,ThermalPower{NaturalGas},flow,504,0.0,,SE,0.0,
32,Electricity,flow,SE_naturalgas_ccavgcf_moderate_0_transforms,elec_SE,SE_naturalgas_ccavgcf_moderate_0,SE_naturalgas_ccavgcf_moderate_0_elec_edge,ThermalPower{NaturalGas},flow,504,0.0,,SE,0.0,
33,Electricity,flow,SE_naturalgas_ccccsavgcf_conservative_0_transforms,elec_SE,SE_naturalgas_ccccsavgcf_conservative_0,SE_naturalgas_ccccsavgcf_conservative_0_elec_edge,ThermalPowerCCS{NaturalGas},flow,504,0.0,,SE,0.0,
34,Electricity,flow,SE_naturalgas_ctavgcf_moderate_0_transforms,elec_SE,SE_naturalgas_ctavgcf_moderate_0,SE_naturalgas_ctavgcf_moderate_0_elec_edge,ThermalPower{NaturalGas},flow,504,0.0,,SE,0.0,
35,Electricity,flow,SE_nuclear_1_transforms,elec_SE,SE_nuclear_1,SE_nuclear_1_elec_edge,ThermalPower{Uranium},flow,504,267493669.94441462,,SE,267493669.94441462,
36,Electricity,flow,SE_nuclear_2_transforms,elec_SE,SE_nuclear_2,SE_nuclear_2_elec_edge,ThermalPower{Uranium},flow,504,18092422.335864972,,SE,18092422.335864972,
37,Electricity,flow,SE_nuclear_mid_0_transforms,elec_SE,SE_nuclear_mid_0,SE_nuclear_mid_0_elec_edge,ThermalPower{Uranium},flow,504,0.0,,SE,0.0,
38,Electricity,flow,SE_small_hydroelectric_1_transforms,elec_SE,SE_small_hydroelectric_1,SE_small_hydroelectric_1_elec_edge,MustRun,flow,504,553695.3030814632,,SE,553695.3030814632,
39,Electricity,flow,SE_utilitypv_class1_moderate_70_0_2_1_transforms,elec_SE,SE_utilitypv_class1_moderate_70_0_2_1,SE_utilitypv_class1_moderate_70_0_2_1_edge,VRE,flow,504,261584737.48217583,,SE,261584737.48217583,
40,Electricity,flow,SE_utilitypv_class1_moderate_70_0_2_2_transforms,elec_SE,SE_utilitypv_class1_moderate_70_0_2_2,SE_utilitypv_class1_moderate_70_0_2_2_edge,VRE,flow,504,0.0,,SE,0.0,
41,Electricity,flow,SE_utilitypv_class1_moderate_70_0_2_3_transforms,elec_SE,SE_utilitypv_class1_moderate_70_0_2_3,SE_utilitypv_class1_moderate_70_0_2_3_edge,VRE,flow,504,0.0,,SE,0.0,
42,Electricity,flow,SE_utilitypv_class1_moderate_70_0_2_4_transforms,elec_SE,SE_utilitypv_class1_moderate_70_0_2_4,SE_utilitypv_class1_moderate_70_0_2_4_edge,VRE,flow,504,0.0,,SE,0.0,
43,Electricity,flow,SE_utilitypv_class1_moderate_70_0_2_5_transforms,elec_SE,SE_utilitypv_class1_moderate_70_0_2_5,SE_utilitypv_class1_moderate_70_0_2_5_edge,VRE,flow,504,0.0,,SE,0.0,
44,Electricity,flow,SE_utilitypv_class1_moderate_70_0_2_6_transforms,elec_SE,SE_utilitypv_class1_moderate_70_0_2_6,SE_utilitypv_class1_moderate_70_0_2_6_edge,VRE,flow,504,0.0,,SE,0.0,
45,Electricity,flow,SE_utilitypv_class1_moderate_70_0_2_7_transforms,elec_SE,SE_utilitypv_class1_moderate_70_0_2_7,SE_utilitypv_class1_moderate_70_0_2_7_edge,VRE,flow,504,0.0,,SE,0.0,
46,Electricity,flow,SE_utilitypv_class1_moderate_70_0_2_8_transforms,elec_SE,SE_utilitypv_class1_moderate_70_0_2_8,SE_utilitypv_class1_moderate_70_0_2_8_edge,VRE,flow,504,0.0,,SE,0.0,
47,Electricity,flow,battery_SE_storage,elec_SE,battery_SE,battery_SE_discharge_edge,Battery,flow,504,807187.7761246106,,SE,807187.7761246106,
48,Electricity,flow,elec_SE,SE_ATR_wCCS_94pct_transforms,SE_ATR_wCCS_94pct,SE_ATR_wCCS_94pct_elec_edge,ThermalHydrogenCCS{NaturalGas},flow,504,0.0,,SE,-0.0,
49,Electricity,flow,elec_SE,SE_Above_ground_storage_transforms,SE_Above_ground_storage,SE_Above_ground_storage_charge_elec_edge,GasStorage{Hydrogen},flow,504,226072.52700862125,,SE,-226072.52700862125,
50,Electricity,flow,elec_SE,SE_Above_ground_storage_transforms,SE_Above_ground_storage,SE_Above_ground_storage_discharge_elec_edge,GasStorage{Hydrogen},flow,504,452145.05401724245,,SE,-452145.05401724245,
51,Electricity,flow,elec_SE,SE_BECCS_FT_Herb_transforms,SE_BECCS_FT_Herb,SE_BECCS_FT_Herb_elec_consumption_edge,BECCSLiquidFuels,flow,504,0.0,,SE,-0.0,
52,Electricity,flow,elec_SE,SE_BECCS_FT_Wood_transforms,SE_BECCS_FT_Wood,SE_BECCS_FT_Wood_elec_consumption_edge,BECCSLiquidFuels,flow,504,0.0,,SE,-0.0,
53,Electricity,flow,elec_SE,SE_BECCS_H2_Herb_transforms,SE_BECCS_H2_Herb,SE_BECCS_H2_Herb_elec_edge,BECCSHydrogen,flow,504,0.0,,SE,-0.0,
54,Electricity,flow,elec_SE,SE_BECCS_H2_Wood_transforms,SE_BECCS_H2_Wood,SE_BECCS_H2_Wood_elec_edge,BECCSHydrogen,flow,504,0.0,,SE,-0.0,
55,Electricity,flow,elec_SE,SE_BECCS_NaturalGas_Herb_transforms,SE_BECCS_NaturalGas_Herb,SE_BECCS_NaturalGas_Herb_elec_edge,BECCSNaturalGas,flow,504,0.0,,SE,-0.0,
56,Electricity,flow,elec_SE,SE_BECCS_NaturalGas_Wood_transforms,SE_BECCS_NaturalGas_Wood,SE_BECCS_NaturalGas_Wood_elec_edge,BECCSNaturalGas,flow,504,0.0,,SE,-0.0,
57,Electricity,flow,elec_SE,SE_Bio_FT_Herb_transforms,SE_Bio_FT_Herb,SE_Bio_FT_Herb_elec_consumption_edge,BECCSLiquidFuels,flow,504,0.0,,SE,-0.0,
58,Electricity,flow,elec_SE,SE_Bio_FT_Wood_transforms,SE_Bio_FT_Wood,SE_Bio_FT_Wood_elec_consumption_edge,BECCSLiquidFuels,flow,504,0.0,,SE,-0.0,
59,Electricity,flow,elec_SE,SE_Bio_Gasoline_Herb_transforms,SE_Bio_Gasoline_Herb,SE_Bio_Gasoline_Herb_elec_edge,BECCSGasoline,flow,504,0.0,,SE,-0.0,
60,Electricity,flow,elec_SE,SE_Bio_Gasoline_Wood_transforms,SE_Bio_Gasoline_Wood,SE_Bio_Gasoline_Wood_elec_edge,BECCSGasoline,flow,504,0.0,,SE,-0.0,
61,Electricity,flow,elec_SE,SE_Bio_NaturalGas_Herb_transforms,SE_Bio_NaturalGas_Herb,SE_Bio_NaturalGas_Herb_elec_edge,BECCSNaturalGas,flow,504,0.0,,SE,-0.0,
62,Electricity,flow,elec_SE,SE_Bio_NaturalGas_Wood_transforms,SE_Bio_NaturalGas_Wood,SE_Bio_NaturalGas_Wood_elec_edge,BECCSNaturalGas,flow,504,0.0,,SE,-0.0,
63,Electricity,flow,elec_SE,SE_Biochemical_CCS_20_transforms,SE_Biochemical_CCS_20,SE_Biochemical_CCS_20_elec_consumption_edge,BioEthanol,flow,504,0.0,,SE,-0.0,
64,Electricity,flow,elec_SE,SE_Biochemical_CCS_86_transforms,SE_Biochemical_CCS_86,SE_Biochemical_CCS_86_elec_consumption_edge,BioEthanol,flow,504,0.0,,SE,-0.0,
65,Electricity,flow,elec_SE,SE_Biochemical_Non_CCS_transforms,SE_Biochemical_Non_CCS,SE_Biochemical_Non_CCS_elec_consumption_edge,BioEthanol,flow,504,0.0,,SE,-0.0,
66,Electricity,flow,elec_SE,SE_DryMill_Existing_Non_CCS_transforms,SE_DryMill_Existing_Non_CCS,SE_DryMill_Existing_Non_CCS_elec_consumption_edge,BioEthanol,flow,504,879854.4,,SE,-879854.4,
67,Electricity,flow,elec_SE,SE_Electrolyzer_transforms,SE_Electrolyzer,SE_Electrolyzer_elec_edge,Electrolyzer,flow,504,105010998.18353666,,SE,-105010998.18353666,
68,Electricity,flow,elec_SE,SE_Ethanol_Diesel_Upgrade_transforms,SE_Ethanol_Diesel_Upgrade,SE_Ethanol_Diesel_Upgrade_elec_consumption_edge,EthanolUpgrade,flow,504,0.0,,SE,-0.0,
69,Electricity,flow,elec_SE,SE_Ethanol_Gasoline_Upgrade_transforms,SE_Ethanol_Gasoline_Upgrade,SE_Ethanol_Gasoline_Upgrade_elec_consumption_edge,EthanolUpgrade,flow,504,0.0,,SE,-0.0,
70,Electricity,flow,elec_SE,SE_Ethanol_JetFuel_Upgrade_transforms,SE_Ethanol_JetFuel_Upgrade,SE_Ethanol_JetFuel_Upgrade_elec_consumption_edge,EthanolUpgrade,flow,504,0.0,,SE,-0.0,
71,Electricity,flow,elec_SE,SE_Ethanol_Multiproduct_Upgrade_transforms,SE_Ethanol_Multiproduct_Upgrade,SE_Ethanol_Multiproduct_Upgrade_elec_consumption_edge,EthanolUpgrade,flow,504,0.0,,SE,-0.0,
72,Electricity,flow,elec_SE,SE_Large_SMR_Non_CCS_transforms,SE_Large_SMR_Non_CCS,SE_Large_SMR_Non_CCS_elec_edge,ThermalHydrogen{NaturalGas},flow,504,616104.0028865334,,SE,-616104.0028865334,
73,Electricity,flow,elec_SE,SE_Large_SMR_wCCS_96pct_transforms,SE_Large_SMR_wCCS_96pct,SE_Large_SMR_wCCS_96pct_elec_edge,ThermalHydrogenCCS{NaturalGas},flow,504,0.0,,SE,-0.0,
74,Electricity,flow,elec_SE,SE_Sorbent_DAC_transforms,SE_Sorbent_DAC,SE_Sorbent_DAC_elec_edge,ElectricDAC,flow,504,0.0,,SE,-0.0,
75,Electricity,flow,elec_SE,SE_Synthetic_FT_transforms,SE_Synthetic_FT,SE_Synthetic_FT_elec_edge,SyntheticLiquidFuels,flow,504,0.0,,SE,-0.0,
76,Electricity,flow,elec_SE,SE_Synthetic_NaturalGas_transforms,SE_Synthetic_NaturalGas,SE_Synthetic_NaturalGas_elec_edge,SyntheticNaturalGas,flow,504,0.0,,SE,-0.0,
77,Electricity,flow,elec_SE,battery_SE_storage,battery_SE,battery_SE_charge_edge,Battery,flow,504,953671.7581812505,,SE,-953671.7581812505,
78,Electricity,flow,elec_SE,pumpedhydro_SE_storage,pumpedhydro_SE,pumpedhydro_SE_charge_edge,Battery,flow,504,21774566.15744151,,SE,-21774566.15744151,
79,Electricity,flow,existing_solar_SE_transforms,elec_SE,existing_solar_SE,existing_solar_SE_edge,VRE,flow,504,20749427.2435466,,SE,20749427.2435466,
80,Electricity,flow,pumpedhydro_SE_storage,elec_SE,pumpedhydro_SE,pumpedhydro_SE_discharge_edge,Battery,flow,504,16329966.537170196,,SE,16329966.537170196,
81,Electricity,flow,uranium_SE,uranium_demand_SE,SE_Electricity_Demand,SE_Electricity_demand_edge,Demand,flow,504,1098309929.208,17.38095238095238,SE,-1098309929.208,63190434.283199996
