commodity,commodity_subtype,node_in,node_out,resource_id,component_id,type,variable,time,weighted_value,time_weight,zone,weighted_value_flow
Electricity,flow,MIDAT_BECCS_Electricity_Herb_transforms,elec_MIDAT,MIDAT_BECCS_Electricity_Herb,MIDAT_BECCS_Electricity_Herb_elec_edge,BECCSElectricity,flow,504,8.903059474799051e-10,,MIDAT,8.903059474799051e-10
Electricity,flow,MIDAT_BECCS_Electricity_Wood_transforms,elec_MIDAT,MIDAT_BECCS_Electricity_Wood,MIDAT_BECCS_Electricity_Wood_elec_edge,BECCSElectricity,flow,504,-1.4651795756990294e-11,,MIDAT,-1.4651795756990294e-11
Electricity,flow,MIDAT_BECCS_FT_Herb_transforms,elec_MIDAT,MIDAT_BECCS_FT_Herb,MIDAT_BECCS_FT_Herb_elec_production_edge,BECCSLiquidFuels,flow,504,-1.1242994019702373e-08,,MIDAT,-1.1242994019702373e-08
Electricity,flow,MIDAT_BECCS_FT_Wood_transforms,elec_MIDAT,MIDAT_BECCS_FT_Wood,MIDAT_BECCS_FT_Wood_elec_production_edge,BECCSLiquidFuels,flow,504,11113412.129334943,,MIDAT,11113412.129334943
Electricity,flow,MIDAT_Bio_FT_Herb_transforms,elec_MIDAT,MIDAT_Bio_FT_Herb,MIDAT_Bio_FT_Herb_elec_production_edge,BECCSLiquidFuels,flow,504,0.0,,MIDAT,0.0
Electricity,flow,MIDAT_Bio_FT_Wood_transforms,elec_MIDAT,MIDAT_Bio_FT_Wood,MIDAT_Bio_FT_Wood_elec_production_edge,BECCSLiquidFuels,flow,504,0.0,,MIDAT,0.0
Electricity,flow,MIDAT_CCGT-H2_transforms,elec_MIDAT,MIDAT_CCGT-H2,MIDAT_CCGT-H2_elec_edge,ThermalPower{Hydrogen},flow,504,1209333.5038535683,,MIDAT,1209333.5038535683
Electricity,flow,MIDAT_OCGT-H2_transforms,elec_MIDAT,MIDAT_OCGT-H2,MIDAT_OCGT-H2_elec_edge,ThermalPower{Hydrogen},flow,504,0.0,,MIDAT,0.0
Electricity,flow,MIDAT_Solvent_DAC_transforms,elec_MIDAT,MIDAT_Solvent_DAC,MIDAT_Solvent_DAC_elec_edge,NaturalGasDAC,flow,504,0.0,,MIDAT,0.0
Electricity,flow,MIDAT_conventional_hydroelectric_1_storage,elec_MIDAT,MIDAT_conventional_hydroelectric_1,MIDAT_conventional_hydroelectric_1_discharge_edge,HydroRes,flow,504,5121163.544113455,,MIDAT,5121163.544113455
Electricity,flow,MIDAT_landbasedwind_class4_moderate_70_1_transforms,elec_MIDAT,MIDAT_landbasedwind_class4_moderate_70_1,MIDAT_landbasedwind_class4_moderate_70_1_edge,VRE,flow,504,5838558.051276769,,MIDAT,5838558.051276769
Electricity,flow,MIDAT_landbasedwind_class4_moderate_70_2_transforms,elec_MIDAT,MIDAT_landbasedwind_class4_moderate_70_2,MIDAT_landbasedwind_class4_moderate_70_2_edge,VRE,flow,504,100978154.05117106,,MIDAT,100978154.05117106
Electricity,flow,MIDAT_landbasedwind_class4_moderate_70_3_transforms,elec_MIDAT,MIDAT_landbasedwind_class4_moderate_70_3,MIDAT_landbasedwind_class4_moderate_70_3_edge,VRE,flow,504,40694333.58205527,,MIDAT,40694333.58205527
Electricity,flow,MIDAT_landbasedwind_class4_moderate_70_4_transforms,elec_MIDAT,MIDAT_landbasedwind_class4_moderate_70_4,MIDAT_landbasedwind_class4_moderate_70_4_edge,VRE,flow,504,0.0,,MIDAT,0.0
Electricity,flow,MIDAT_landbasedwind_class4_moderate_70_5_transforms,elec_MIDAT,MIDAT_landbasedwind_class4_moderate_70_5,MIDAT_landbasedwind_class4_moderate_70_5_edge,VRE,flow,504,294489644.02859503,,MIDAT,294489644.02859503
Electricity,flow,MIDAT_landbasedwind_class4_moderate_70_6_transforms,elec_MIDAT,MIDAT_landbasedwind_class4_moderate_70_6,MIDAT_landbasedwind_class4_moderate_70_6_edge,VRE,flow,504,336679223.3643501,,MIDAT,336679223.3643501
Electricity,flow,MIDAT_landbasedwind_class4_moderate_70_7_transforms,elec_MIDAT,MIDAT_landbasedwind_class4_moderate_70_7,MIDAT_landbasedwind_class4_moderate_70_7_edge,VRE,flow,504,0.0,,MIDAT,0.0
Electricity,flow,MIDAT_natural_gas_fired_combined_cycle_1_transforms,elec_MIDAT,MIDAT_natural_gas_fired_combined_cycle_1,MIDAT_natural_gas_fired_combined_cycle_1_elec_edge,ThermalPower{NaturalGas},flow,504,0.0,,MIDAT,0.0
Electricity,flow,MIDAT_natural_gas_fired_combined_cycle_2_transforms,elec_MIDAT,MIDAT_natural_gas_fired_combined_cycle_2,MIDAT_natural_gas_fired_combined_cycle_2_elec_edge,ThermalPower{NaturalGas},flow,504,4447554.639831018,,MIDAT,4447554.639831018
Electricity,flow,MIDAT_natural_gas_fired_combined_cycle_3_transforms,elec_MIDAT,MIDAT_natural_gas_fired_combined_cycle_3,MIDAT_natural_gas_fired_combined_cycle_3_elec_edge,ThermalPower{NaturalGas},flow,504,-1.0883434587739895e-10,,MIDAT,-1.0883434587739895e-10
Electricity,flow,MIDAT_natural_gas_fired_combined_cycle_4_transforms,elec_MIDAT,MIDAT_natural_gas_fired_combined_cycle_4,MIDAT_natural_gas_fired_combined_cycle_4_elec_edge,ThermalPower{NaturalGas},flow,504,0.0,,MIDAT,0.0
Electricity,flow,MIDAT_natural_gas_fired_combustion_turbine_1_transforms,elec_MIDAT,MIDAT_natural_gas_fired_combustion_turbine_1,MIDAT_natural_gas_fired_combustion_turbine_1_elec_edge,ThermalPower{NaturalGas},flow,504,0.0,,MIDAT,0.0
Electricity,flow,MIDAT_natural_gas_fired_combustion_turbine_2_transforms,elec_MIDAT,MIDAT_natural_gas_fired_combustion_turbine_2,MIDAT_natural_gas_fired_combustion_turbine_2_elec_edge,ThermalPower{NaturalGas},flow,504,0.0,,MIDAT,0.0
Electricity,flow,MIDAT_naturalgas_ccavgcf_moderate_0_transforms,elec_MIDAT,MIDAT_naturalgas_ccavgcf_moderate_0,MIDAT_naturalgas_ccavgcf_moderate_0_elec_edge,ThermalPower{NaturalGas},flow,504,0.0,,MIDAT,0.0
