commodity,commodity_subtype,node_in,node_out,resource_id,component_id,type,variable,time,weighted_value,time_weight,zone,weighted_value_flow
Electricity,flow,SE_BECCS_Electricity_Herb_transforms,elec_SE,SE_BECCS_Electricity_Herb,SE_BECCS_Electricity_Herb_elec_edge,BECCSElectricity,flow,504,0.0,,SE,0.0
Electricity,flow,SE_BECCS_Electricity_Wood_transforms,elec_SE,SE_BECCS_Electricity_Wood,SE_BECCS_Electricity_Wood_elec_edge,BECCSElectricity,flow,504,0.0,,SE,0.0
Electricity,flow,SE_BECCS_FT_Herb_transforms,elec_SE,SE_BECCS_FT_Herb,SE_BECCS_FT_Herb_elec_production_edge,BECCSLiquidFuels,flow,504,-9.109246596524288e-09,,SE,-9.109246596524288e-09
Electricity,flow,SE_BECCS_FT_Wood_transforms,elec_SE,SE_BECCS_FT_Wood,SE_BECCS_FT_Wood_elec_production_edge,BECCSLiquidFuels,flow,504,20310529.719137795,,SE,20310529.719137795
Electricity,flow,SE_Bio_FT_Herb_transforms,elec_SE,SE_Bio_FT_Herb,SE_Bio_FT_Herb_elec_production_edge,BECCSLiquidFuels,flow,504,0.0,,SE,0.0
Electricity,flow,SE_Bio_FT_Wood_transforms,elec_SE,SE_Bio_FT_Wood,SE_Bio_FT_Wood_elec_production_edge,BECCSLiquidFuels,flow,504,0.0,,SE,0.0
Electricity,flow,SE_Biochemical_CCS_20_transforms,elec_SE,SE_Biochemical_CCS_20,SE_Biochemical_CCS_20_elec_production_edge,BioEthanol,flow,504,0.0,,SE,0.0
Electricity,flow,SE_Biochemical_CCS_86_transforms,elec_SE,SE_Biochemical_CCS_86,SE_Biochemical_CCS_86_elec_production_edge,BioEthanol,flow,504,0.0,,SE,0.0
Electricity,flow,SE_Biochemical_Non_CCS_transforms,elec_SE,SE_Biochemical_Non_CCS,SE_Biochemical_Non_CCS_elec_production_edge,BioEthanol,flow,504,0.0,,SE,0.0
Electricity,flow,SE_CCGT-H2_transforms,elec_SE,SE_CCGT-H2,SE_CCGT-H2_elec_edge,ThermalPower{Hydrogen},flow,504,7665927.710205605,,SE,7665927.710205605
Electricity,flow,SE_OCGT-H2_transforms,elec_SE,SE_OCGT-H2,SE_OCGT-H2_elec_edge,ThermalPower{Hydrogen},flow,504,0.0,,SE,0.0
Electricity,flow,SE_Solvent_DAC_transforms,elec_SE,SE_Solvent_DAC,SE_Solvent_DAC_elec_edge,NaturalGasDAC,flow,504,0.0,,SE,0.0
Electricity,flow,SE_conventional_hydroelectric_1_storage,elec_SE,SE_conventional_hydroelectric_1,SE_conventional_hydroelectric_1_discharge_edge,HydroRes,flow,504,24404208.654263247,,SE,24404208.654263247
Electricity,flow,SE_landbasedwind_class4_moderate_70_1_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_1,SE_landbasedwind_class4_moderate_70_1_edge,VRE,flow,504,0.0,,SE,0.0
Electricity,flow,SE_landbasedwind_class4_moderate_70_2_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_2,SE_landbasedwind_class4_moderate_70_2_edge,VRE,flow,504,0.0,,SE,0.0
Electricity,flow,SE_landbasedwind_class4_moderate_70_3_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_3,SE_landbasedwind_class4_moderate_70_3_edge,VRE,flow,504,328381513.4445957,,SE,328381513.4445957
Electricity,flow,SE_landbasedwind_class4_moderate_70_4_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_4,SE_landbasedwind_class4_moderate_70_4_edge,VRE,flow,504,0.0,,SE,0.0
Electricity,flow,SE_landbasedwind_class4_moderate_70_5_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_5,SE_landbasedwind_class4_moderate_70_5_edge,VRE,flow,504,0.0,,SE,0.0
Electricity,flow,SE_landbasedwind_class4_moderate_70_6_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_6,SE_landbasedwind_class4_moderate_70_6_edge,VRE,flow,504,177444133.78117642,,SE,177444133.78117642
Electricity,flow,SE_landbasedwind_class4_moderate_70_7_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_7,SE_landbasedwind_class4_moderate_70_7_edge,VRE,flow,504,0.0,,SE,0.0
Electricity,flow,SE_landbasedwind_class4_moderate_70_8_transforms,elec_SE,SE_landbasedwind_class4_moderate_70_8,SE_landbasedwind_class4_moderate_70_8_edge,VRE,flow,504,0.0,,SE,0.0
